"DISTANCE","activity_id","HEARTRATE","SPEED","STEPS_PER_MINUTE","LATITUDE","repetitions","temperature","INSTANT_TORQUE_CRANK","timestamp_epoch","ELEVATION","POWER","STRIDES","wheel_torque","CALORIEBURN","LONGITUDE","CADENCE","heading","STEP_RATE"
"0.0","","0","0.0","","59.665528","","0.0","","1634207823000","134.0","0","","","","10.777778","0","0.0",""
"32.9","","0","0.0","","59.665822","","0.0","","1634208427000","131.6","0","","","","10.777714","0","0.0",""
"32.9","","0","0.0","","59.665822","","0.0","","1634208428000","131.6","0","","","","10.777714","0","0.0",""
"32.9","","0","0.0","","59.665822","","0.0","","1634208429000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208430000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208431000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208432000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208433000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208434000","131.7","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208435000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208436000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208437000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208438000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208439000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208440000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208441000","131.6","0","","","","10.777714","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208442000","131.6","0","","","","10.777713","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208443000","131.6","0","","","","10.777713","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208444000","131.5","0","","","","10.777713","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208445000","131.5","0","","","","10.777713","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208446000","131.5","0","","","","10.777713","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208447000","131.5","0","","","","10.777713","0","0.0",""
"33.0","","0","0.0","","59.665822","","0.0","","1634208448000","131.5","0","","","","10.777713","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208449000","131.5","0","","","","10.777713","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208450000","131.5","0","","","","10.777713","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208451000","131.5","0","","","","10.777713","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208452000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208453000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208454000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208455000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208456000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208457000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208458000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208459000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208460000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665822","","0.0","","1634208461000","131.5","0","","","","10.777712","0","0.0",""
"33.1","","0","0.0","","59.665821","","0.0","","1634208462000","131.5","0","","","","10.777712","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208463000","131.5","0","","","","10.777712","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208464000","131.5","0","","","","10.777712","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208465000","131.5","0","","","","10.777712","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208466000","131.5","0","","","","10.777712","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208467000","131.5","0","","","","10.777711","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208468000","131.4","0","","","","10.777711","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208469000","131.4","0","","","","10.777711","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208470000","131.4","0","","","","10.777711","0","0.0",""
"33.2","","0","0.0","","59.665821","","0.0","","1634208471000","131.4","0","","","","10.777711","0","0.0",""
"33.8","","0","0.8","","59.665826","","0.0","","1634208472000","130.6","0","","","","10.777715","0","0.0",""
"34.5","","0","0.5","","59.665831","","0.0","","1634208473000","130.5","0","","","","10.777722","0","0.0",""
"35.3","","0","0.9","","59.665836","","0.0","","1634208474000","131.9","0","","","","10.777732","0","0.0",""
"36.3","","0","1.0","","59.665840","","0.0","","1634208475000","131.3","0","","","","10.777749","0","0.0",""
"37.5","","0","1.2","","59.665842","","0.0","","1634208476000","131.7","0","","","","10.777770","0","0.0",""
"38.8","","0","1.3","","59.665847","","0.0","","1634208477000","132.2","0","","","","10.777790","0","0.0",""
"40.1","","0","1.4","","59.665851","","0.0","","1634208478000","132.9","0","","","","10.777813","0","0.0",""
"41.6","","0","1.4","","59.665855","","0.0","","1634208479000","132.3","0","","","","10.777838","0","0.0",""
"43.3","","0","1.5","","59.665860","","0.0","","1634208480000","132.6","0","","","","10.777865","0","0.0",""
"45.0","","0","1.6","","59.665866","","0.0","","1634208481000","132.6","0","","","","10.777894","0","0.0",""
"46.8","","0","1.5","","59.665874","","0.0","","1634208482000","133.4","0","","","","10.777923","0","0.0",""
"48.5","","0","1.5","","59.665879","","0.0","","1634208483000","132.4","0","","","","10.777951","0","0.0",""
"50.3","","0","1.7","","59.665883","","0.0","","1634208484000","132.0","0","","","","10.777982","0","0.0",""
"52.2","","0","1.7","","59.665887","","0.0","","1634208485000","131.8","0","","","","10.778014","0","0.0",""
"53.9","","0","1.6","","59.665888","","0.0","","1634208486000","132.5","0","","","","10.778045","0","0.0",""
"55.6","","0","1.7","","59.665889","","0.0","","1634208487000","132.1","0","","","","10.778075","0","0.0",""
"57.4","","0","1.8","","59.665889","","0.0","","1634208488000","131.5","0","","","","10.778107","0","0.0",""
"59.2","","0","1.8","","59.665891","","0.0","","1634208489000","131.6","0","","","","10.778139","0","0.0",""
"60.9","","0","1.7","","59.665890","","0.0","","1634208490000","131.9","0","","","","10.778169","0","0.0",""
"62.8","","0","1.8","","59.665888","","0.0","","1634208491000","131.5","0","","","","10.778202","0","0.0",""
"64.8","","0","1.7","","59.665886","","0.0","","1634208492000","131.2","0","","","","10.778239","0","0.0",""
"66.1","","0","1.2","","59.665885","","0.0","","1634208493000","131.2","0","","","","10.778262","0","0.0",""
"66.9","","0","1.1","","59.665883","","0.0","","1634208494000","130.9","0","","","","10.778275","0","0.0",""
"67.2","","0","0.6","","59.665881","","0.0","","1634208495000","129.3","0","","","","10.778279","0","0.0",""
"67.6","","0","0.9","","59.665879","","0.0","","1634208496000","128.9","0","","","","10.778283","0","0.0",""
"68.4","","0","0.8","","59.665873","","0.0","","1634208497000","126.9","0","","","","10.778274","0","0.0",""
"69.3","","0","1.2","","59.665865","","0.0","","1634208498000","126.7","0","","","","10.778268","0","0.0",""
"70.5","","0","1.5","","59.665855","","0.0","","1634208499000","126.2","0","","","","10.778274","0","0.0",""
"71.7","","0","1.5","","59.665845","","0.0","","1634208500000","125.5","0","","","","10.778283","0","0.0",""
"73.1","","0","1.6","","59.665837","","0.0","","1634208501000","126.4","0","","","","10.778300","0","0.0",""
"74.4","","0","1.6","","59.665831","","0.0","","1634208502000","127.3","0","","","","10.778321","0","0.0",""
"75.7","","0","1.5","","59.665825","","0.0","","1634208503000","128.5","0","","","","10.778339","0","0.0",""
"77.1","","0","1.6","","59.665818","","0.0","","1634208504000","129.4","0","","","","10.778361","0","0.0",""
"78.7","","0","1.7","","59.665808","","0.0","","1634208505000","127.5","0","","","","10.778382","0","0.0",""
"80.9","","0","1.7","","59.665799","","0.0","","1634208506000","128.3","0","","","","10.778416","0","0.0",""
"83.2","","0","1.8","","59.665791","","0.0","","1634208507000","128.5","0","","","","10.778454","0","0.0",""
"85.4","","0","1.7","","59.665784","","0.0","","1634208508000","128.3","0","","","","10.778491","0","0.0",""
"87.6","","0","1.6","","59.665778","","0.0","","1634208509000","128.3","0","","","","10.778528","0","0.0",""
"89.9","","0","1.8","","59.665771","","0.0","","1634208510000","127.4","0","","","","10.778566","0","0.0",""
"92.0","","0","1.7","","59.665763","","0.0","","1634208511000","127.5","0","","","","10.778600","0","0.0",""
"94.2","","0","1.8","","59.665755","","0.0","","1634208512000","126.8","0","","","","10.778636","0","0.0",""
"96.8","","0","1.7","","59.665748","","0.0","","1634208513000","127.2","0","","","","10.778679","0","0.0",""
"99.3","","0","1.3","","59.665742","","0.0","","1634208514000","127.7","0","","","","10.778723","0","0.0",""
"101.3","","0","1.7","","59.665736","","0.0","","1634208515000","126.9","0","","","","10.778756","0","0.0",""
"103.4","","0","1.8","","59.665730","","0.0","","1634208516000","126.6","0","","","","10.778791","0","0.0",""
"105.1","","0","1.4","","59.665723","","0.0","","1634208517000","127.0","0","","","","10.778818","0","0.0",""
"106.8","","0","1.4","","59.665717","","0.0","","1634208518000","127.0","0","","","","10.778846","0","0.0",""
"108.4","","0","1.4","","59.665711","","0.0","","1634208519000","127.3","0","","","","10.778872","0","0.0",""
"110.3","","0","1.7","","59.665707","","0.0","","1634208520000","127.5","0","","","","10.778907","0","0.0",""
"112.4","","0","1.7","","59.665703","","0.0","","1634208521000","127.4","0","","","","10.778941","0","0.0",""
"114.7","","0","1.8","","59.665700","","0.0","","1634208522000","126.5","0","","","","10.778982","0","0.0",""
"116.4","","0","1.8","","59.665697","","0.0","","1634208523000","127.3","0","","","","10.779013","0","0.0",""
"118.2","","0","0.9","","59.665695","","0.0","","1634208524000","127.5","0","","","","10.779044","0","0.0",""
"119.4","","0","0.9","","59.665693","","0.0","","1634208525000","128.2","0","","","","10.779064","0","0.0",""
"121.0","","0","1.4","","59.665695","","0.0","","1634208526000","129.3","0","","","","10.779093","0","0.0",""
"122.8","","0","1.6","","59.665700","","0.0","","1634208527000","130.7","0","","","","10.779124","0","0.0",""
"124.8","","0","1.6","","59.665711","","0.0","","1634208528000","130.7","0","","","","10.779154","0","0.0",""
"126.5","","0","1.5","","59.665723","","0.0","","1634208529000","131.0","0","","","","10.779171","0","0.0",""
"128.3","","0","1.5","","59.665737","","0.0","","1634208530000","131.9","0","","","","10.779185","0","0.0",""
"130.2","","0","1.5","","59.665753","","0.0","","1634208531000","132.7","0","","","","10.779193","0","0.0",""
"132.3","","0","1.7","","59.665771","","0.0","","1634208532000","133.4","0","","","","10.779203","0","0.0",""
"134.5","","0","1.8","","59.665792","","0.0","","1634208533000","133.5","0","","","","10.779207","0","0.0",""
"136.6","","0","1.6","","59.665811","","0.0","","1634208534000","133.6","0","","","","10.779208","0","0.0",""
"138.7","","0","1.8","","59.665829","","0.0","","1634208535000","133.8","0","","","","10.779210","0","0.0",""
"140.8","","0","1.7","","59.665848","","0.0","","1634208536000","134.0","0","","","","10.779210","0","0.0",""
"143.0","","0","1.7","","59.665868","","0.0","","1634208537000","134.9","0","","","","10.779209","0","0.0",""
"145.2","","0","1.8","","59.665887","","0.0","","1634208538000","137.0","0","","","","10.779211","0","0.0",""
"147.5","","0","1.8","","59.665908","","0.0","","1634208539000","137.0","0","","","","10.779209","0","0.0",""
"149.5","","0","1.5","","59.665926","","0.0","","1634208540000","137.0","0","","","","10.779211","0","0.0",""
"151.8","","0","1.6","","59.665946","","0.0","","1634208541000","136.8","0","","","","10.779212","0","0.0",""
"153.8","","0","1.5","","59.665965","","0.0","","1634208542000","136.6","0","","","","10.779216","0","0.0",""
"155.9","","0","1.5","","59.665983","","0.0","","1634208543000","138.1","0","","","","10.779220","0","0.0",""
"157.6","","0","1.1","","59.665999","","0.0","","1634208544000","136.9","0","","","","10.779219","0","0.0",""
"158.6","","0","0.6","","59.666008","","0.0","","1634208545000","134.4","0","","","","10.779220","0","0.0",""
"159.8","","0","0.9","","59.666018","","0.0","","1634208546000","133.7","0","","","","10.779218","0","0.0",""
"160.5","","0","0.6","","59.666025","","0.0","","1634208547000","130.8","0","","","","10.779218","0","0.0",""
"161.5","","0","0.8","","59.666034","","0.0","","1634208548000","130.4","0","","","","10.779217","0","0.0",""
"162.8","","0","1.3","","59.666045","","0.0","","1634208549000","129.6","0","","","","10.779214","0","0.0",""
"164.5","","0","1.6","","59.666060","","0.0","","1634208550000","130.2","0","","","","10.779212","0","0.0",""
"166.6","","0","1.8","","59.666079","","0.0","","1634208551000","132.8","0","","","","10.779214","0","0.0",""
"168.9","","0","2.1","","59.666100","","0.0","","1634208552000","133.0","0","","","","10.779217","0","0.0",""
"171.4","","0","2.2","","59.666122","","0.0","","1634208553000","133.6","0","","","","10.779219","0","0.0",""
"173.8","","0","2.3","","59.666144","","0.0","","1634208554000","132.6","0","","","","10.779218","0","0.0",""
"176.4","","0","2.4","","59.666168","","0.0","","1634208555000","133.4","0","","","","10.779218","0","0.0",""
"179.2","","0","2.3","","59.666192","","0.0","","1634208556000","133.7","0","","","","10.779219","0","0.0",""
"181.6","","0","2.2","","59.666214","","0.0","","1634208557000","132.8","0","","","","10.779224","0","0.0",""
"183.9","","0","1.9","","59.666234","","0.0","","1634208558000","133.0","0","","","","10.779233","0","0.0",""
"186.0","","0","1.9","","59.666252","","0.0","","1634208559000","133.2","0","","","","10.779244","0","0.0",""
"187.8","","0","1.7","","59.666268","","0.0","","1634208560000","132.6","0","","","","10.779256","0","0.0",""
"189.7","","0","1.8","","59.666284","","0.0","","1634208561000","133.5","0","","","","10.779260","0","0.0",""
"191.7","","0","1.7","","59.666302","","0.0","","1634208562000","134.3","0","","","","10.779257","0","0.0",""
"194.1","","0","1.9","","59.666324","","0.0","","1634208563000","135.1","0","","","","10.779252","0","0.0",""
"196.3","","0","1.6","","59.666343","","0.0","","1634208564000","135.4","0","","","","10.779248","0","0.0",""
"198.5","","0","1.7","","59.666362","","0.0","","1634208565000","135.8","0","","","","10.779241","0","0.0",""
"200.8","","0","1.7","","59.666382","","0.0","","1634208566000","137.4","0","","","","10.779231","0","0.0",""
"203.0","","0","1.8","","59.666402","","0.0","","1634208567000","137.6","0","","","","10.779224","0","0.0",""
"205.2","","0","1.9","","59.666421","","0.0","","1634208568000","136.3","0","","","","10.779214","0","0.0",""
"207.5","","0","1.9","","59.666441","","0.0","","1634208569000","137.0","0","","","","10.779208","0","0.0",""
"209.5","","0","1.6","","59.666460","","0.0","","1634208570000","136.6","0","","","","10.779205","0","0.0",""
"211.6","","0","1.6","","59.666478","","0.0","","1634208571000","137.6","0","","","","10.779204","0","0.0",""
"213.7","","0","1.9","","59.666497","","0.0","","1634208572000","136.9","0","","","","10.779205","0","0.0",""
"215.7","","0","1.5","","59.666515","","0.0","","1634208573000","137.4","0","","","","10.779205","0","0.0",""
"217.6","","0","1.7","","59.666532","","0.0","","1634208574000","137.3","0","","","","10.779207","0","0.0",""
"219.7","","0","1.8","","59.666551","","0.0","","1634208575000","137.3","0","","","","10.779206","0","0.0",""
"221.8","","0","1.8","","59.666570","","0.0","","1634208576000","137.0","0","","","","10.779206","0","0.0",""
"224.0","","0","2.0","","59.666590","","0.0","","1634208577000","137.4","0","","","","10.779206","0","0.0",""
"226.5","","0","2.0","","59.666613","","0.0","","1634208578000","138.4","0","","","","10.779204","0","0.0",""
"228.9","","0","1.9","","59.666634","","0.0","","1634208579000","137.8","0","","","","10.779204","0","0.0",""
"231.1","","0","1.7","","59.666654","","0.0","","1634208580000","138.6","0","","","","10.779206","0","0.0",""
"233.2","","0","1.6","","59.666673","","0.0","","1634208581000","137.5","0","","","","10.779206","0","0.0",""
"235.1","","0","1.6","","59.666690","","0.0","","1634208582000","137.7","0","","","","10.779205","0","0.0",""
"237.2","","0","1.9","","59.666708","","0.0","","1634208583000","136.8","0","","","","10.779205","0","0.0",""
"239.4","","0","1.9","","59.666728","","0.0","","1634208584000","136.0","0","","","","10.779204","0","0.0",""
"241.3","","0","1.1","","59.666745","","0.0","","1634208585000","136.2","0","","","","10.779205","0","0.0",""
"242.9","","0","1.2","","59.666760","","0.0","","1634208586000","136.7","0","","","","10.779204","0","0.0",""
"244.6","","0","1.3","","59.666775","","0.0","","1634208587000","136.8","0","","","","10.779202","0","0.0",""
"246.7","","0","1.6","","59.666794","","0.0","","1634208588000","137.7","0","","","","10.779196","0","0.0",""
"248.8","","0","1.5","","59.666812","","0.0","","1634208589000","137.1","0","","","","10.779189","0","0.0",""
"250.2","","0","1.3","","59.666824","","0.0","","1634208590000","136.1","0","","","","10.779184","0","0.0",""
"251.6","","0","1.4","","59.666836","","0.0","","1634208591000","136.5","0","","","","10.779178","0","0.0",""
"253.7","","0","0.0","","59.666818","","0.0","","1634208592000","129.6","0","","","","10.779174","0","0.0",""
"254.6","","0","0.0","","59.666809","","0.0","","1634208593000","130.1","0","","","","10.779172","0","0.0",""
"254.8","","0","0.0","","59.666807","","0.0","","1634208594000","130.7","0","","","","10.779172","0","0.0",""
"254.9","","0","0.0","","59.666808","","0.0","","1634208595000","129.9","0","","","","10.779171","0","0.0",""
"255.0","","0","0.0","","59.666808","","0.0","","1634208596000","131.9","0","","","","10.779173","0","0.0",""
"255.1","","0","0.0","","59.666808","","0.0","","1634208597000","132.2","0","","","","10.779174","0","0.0",""
"255.2","","0","0.0","","59.666807","","0.0","","1634208598000","132.2","0","","","","10.779174","0","0.0",""
"255.4","","0","0.3","","59.666808","","0.0","","1634208599000","133.2","0","","","","10.779171","0","0.0",""
"256.6","","0","1.2","","59.666819","","0.0","","1634208600000","134.3","0","","","","10.779174","0","0.0",""
"258.3","","0","1.4","","59.666833","","0.0","","1634208601000","134.3","0","","","","10.779175","0","0.0",""
"260.3","","0","1.9","","59.666852","","0.0","","1634208602000","134.9","0","","","","10.779177","0","0.0",""
"262.5","","0","1.8","","59.666871","","0.0","","1634208603000","135.6","0","","","","10.779174","0","0.0",""
"264.6","","0","1.8","","59.666890","","0.0","","1634208604000","135.2","0","","","","10.779172","0","0.0",""
"266.7","","0","1.8","","59.666909","","0.0","","1634208605000","134.1","0","","","","10.779170","0","0.0",""
"268.5","","0","1.5","","59.666925","","0.0","","1634208606000","134.2","0","","","","10.779170","0","0.0",""
"270.4","","0","1.6","","59.666943","","0.0","","1634208607000","133.4","0","","","","10.779167","0","0.0",""
"272.2","","0","1.3","","59.666958","","0.0","","1634208608000","131.9","0","","","","10.779166","0","0.0",""
"274.0","","0","1.6","","59.666974","","0.0","","1634208609000","132.7","0","","","","10.779166","0","0.0",""
"275.8","","0","1.4","","59.666991","","0.0","","1634208610000","132.9","0","","","","10.779171","0","0.0",""
"277.6","","0","1.5","","59.667006","","0.0","","1634208611000","133.0","0","","","","10.779178","0","0.0",""
"279.4","","0","1.3","","59.667022","","0.0","","1634208612000","133.3","0","","","","10.779186","0","0.0",""
"281.1","","0","1.4","","59.667037","","0.0","","1634208613000","132.9","0","","","","10.779193","0","0.0",""
"282.9","","0","1.5","","59.667054","","0.0","","1634208614000","132.5","0","","","","10.779195","0","0.0",""
"284.8","","0","1.6","","59.667070","","0.0","","1634208615000","133.1","0","","","","10.779198","0","0.0",""
"286.5","","0","1.6","","59.667085","","0.0","","1634208616000","134.1","0","","","","10.779199","0","0.0",""
"288.6","","0","1.8","","59.667104","","0.0","","1634208617000","134.0","0","","","","10.779198","0","0.0",""
"290.5","","0","1.5","","59.667121","","0.0","","1634208618000","134.4","0","","","","10.779197","0","0.0",""
"292.4","","0","1.6","","59.667138","","0.0","","1634208619000","134.4","0","","","","10.779194","0","0.0",""
"294.2","","0","1.6","","59.667154","","0.0","","1634208620000","134.8","0","","","","10.779190","0","0.0",""
"296.0","","0","1.6","","59.667171","","0.0","","1634208621000","135.2","0","","","","10.779187","0","0.0",""
"297.6","","0","1.5","","59.667185","","0.0","","1634208622000","135.4","0","","","","10.779184","0","0.0",""
"299.0","","0","1.5","","59.667197","","0.0","","1634208623000","135.2","0","","","","10.779184","0","0.0",""
"300.7","","0","1.6","","59.667213","","0.0","","1634208624000","135.3","0","","","","10.779183","0","0.0",""
"302.4","","0","1.6","","59.667228","","0.0","","1634208625000","135.5","0","","","","10.779183","0","0.0",""
"304.1","","0","1.6","","59.667243","","0.0","","1634208626000","135.2","0","","","","10.779181","0","0.0",""
"305.7","","0","1.5","","59.667258","","0.0","","1634208627000","135.2","0","","","","10.779179","0","0.0",""
"307.3","","0","1.5","","59.667272","","0.0","","1634208628000","135.4","0","","","","10.779176","0","0.0",""
"308.7","","0","1.6","","59.667285","","0.0","","1634208629000","135.1","0","","","","10.779175","0","0.0",""
"310.3","","0","1.6","","59.667299","","0.0","","1634208630000","135.0","0","","","","10.779173","0","0.0",""
"311.8","","0","1.6","","59.667313","","0.0","","1634208631000","135.1","0","","","","10.779171","0","0.0",""
"313.5","","0","1.7","","59.667328","","0.0","","1634208632000","135.4","0","","","","10.779168","0","0.0",""
"315.1","","0","1.7","","59.667342","","0.0","","1634208633000","135.3","0","","","","10.779167","0","0.0",""
"316.8","","0","1.7","","59.667357","","0.0","","1634208634000","135.7","0","","","","10.779165","0","0.0",""
"318.9","","0","1.7","","59.667376","","0.0","","1634208635000","139.1","0","","","","10.779164","0","0.0",""
"320.5","","0","1.3","","59.667391","","0.0","","1634208636000","138.2","0","","","","10.779163","0","0.0",""
"330.7","","0","1.9","","59.667481","","0.0","","1634208641000","142.6","0","","","","10.779142","0","0.0",""
"333.2","","0","1.8","","59.667504","","0.0","","1634208642000","144.1","0","","","","10.779138","0","0.0",""
"335.5","","0","1.7","","59.667524","","0.0","","1634208643000","144.4","0","","","","10.779136","0","0.0",""
"337.7","","0","1.7","","59.667544","","0.0","","1634208644000","144.9","0","","","","10.779134","0","0.0",""
"340.0","","0","1.9","","59.667565","","0.0","","1634208645000","145.4","0","","","","10.779133","0","0.0",""
"342.7","","0","2.0","","59.667589","","0.0","","1634208646000","146.5","0","","","","10.779131","0","0.0",""
"345.6","","0","1.8","","59.667615","","0.0","","1634208647000","145.0","0","","","","10.779128","0","0.0",""
"347.9","","0","1.0","","59.667635","","0.0","","1634208648000","143.6","0","","","","10.779124","0","0.0",""
"350.0","","0","1.4","","59.667654","","0.0","","1634208649000","140.1","0","","","","10.779119","0","0.0",""
"351.9","","0","1.6","","59.667671","","0.0","","1634208650000","139.0","0","","","","10.779118","0","0.0",""
"354.1","","0","1.8","","59.667691","","0.0","","1634208651000","140.0","0","","","","10.779117","0","0.0",""
"356.4","","0","1.9","","59.667712","","0.0","","1634208652000","139.2","0","","","","10.779119","0","0.0",""
"358.5","","0","1.5","","59.667730","","0.0","","1634208653000","137.3","0","","","","10.779120","0","0.0",""
"360.2","","0","1.5","","59.667746","","0.0","","1634208654000","137.0","0","","","","10.779122","0","0.0",""
"361.8","","0","1.5","","59.667760","","0.0","","1634208655000","136.8","0","","","","10.779125","0","0.0",""
"363.2","","0","1.2","","59.667772","","0.0","","1634208656000","136.9","0","","","","10.779125","0","0.0",""
"364.9","","0","1.5","","59.667787","","0.0","","1634208657000","136.8","0","","","","10.779121","0","0.0",""
"366.4","","0","1.1","","59.667801","","0.0","","1634208658000","140.5","0","","","","10.779117","0","0.0",""
"367.5","","0","1.0","","59.667811","","0.0","","1634208659000","138.6","0","","","","10.779111","0","0.0",""
"368.0","","0","0.7","","59.667814","","0.0","","1634208660000","136.3","0","","","","10.779111","0","0.0",""
"368.5","","0","0.9","","59.667819","","0.0","","1634208661000","136.5","0","","","","10.779114","0","0.0",""
"369.5","","0","1.4","","59.667828","","0.0","","1634208662000","136.4","0","","","","10.779115","0","0.0",""
"370.9","","0","1.5","","59.667840","","0.0","","1634208663000","137.1","0","","","","10.779116","0","0.0",""
"372.4","","0","1.4","","59.667854","","0.0","","1634208664000","137.4","0","","","","10.779115","0","0.0",""
"373.9","","0","1.6","","59.667868","","0.0","","1634208665000","138.0","0","","","","10.779112","0","0.0",""
"376.2","","0","2.0","","59.667888","","0.0","","1634208666000","135.8","0","","","","10.779104","0","0.0",""
"378.5","","0","1.9","","59.667908","","0.0","","1634208667000","136.3","0","","","","10.779098","0","0.0",""
"380.8","","0","1.8","","59.667929","","0.0","","1634208668000","134.9","0","","","","10.779091","0","0.0",""
"383.0","","0","1.7","","59.667948","","0.0","","1634208669000","134.2","0","","","","10.779085","0","0.0",""
"384.9","","0","1.6","","59.667965","","0.0","","1634208670000","135.0","0","","","","10.779081","0","0.0",""
"386.3","","0","1.5","","59.667977","","0.0","","1634208671000","139.0","0","","","","10.779081","0","0.0",""
"387.7","","0","0.8","","59.667990","","0.0","","1634208672000","138.0","0","","","","10.779076","0","0.0",""
"388.7","","0","0.6","","59.667998","","0.0","","1634208673000","138.8","0","","","","10.779074","0","0.0",""
"390.1","","0","1.0","","59.668011","","0.0","","1634208674000","137.4","0","","","","10.779069","0","0.0",""
"391.4","","0","0.8","","59.668022","","0.0","","1634208675000","138.3","0","","","","10.779064","0","0.0",""
"392.6","","0","0.9","","59.668033","","0.0","","1634208676000","135.7","0","","","","10.779059","0","0.0",""
"393.5","","0","0.5","","59.668040","","0.0","","1634208677000","137.7","0","","","","10.779053","0","0.0",""
"394.0","","0","0.3","","59.668045","","0.0","","1634208678000","139.8","0","","","","10.779049","0","0.0",""
"394.5","","0","0.3","","59.668048","","0.0","","1634208679000","139.9","0","","","","10.779044","0","0.0",""
"395.3","","0","0.6","","59.668055","","0.0","","1634208680000","138.8","0","","","","10.779042","0","0.0",""
"396.1","","0","0.4","","59.668062","","0.0","","1634208681000","138.6","0","","","","10.779042","0","0.0",""
"396.6","","0","0.5","","59.668067","","0.0","","1634208682000","139.8","0","","","","10.779041","0","0.0",""
"397.4","","0","0.8","","59.668074","","0.0","","1634208683000","141.3","0","","","","10.779036","0","0.0",""
"399.2","","0","1.3","","59.668090","","0.0","","1634208684000","141.0","0","","","","10.779026","0","0.0",""
"401.2","","0","0.9","","59.668106","","0.0","","1634208685000","139.1","0","","","","10.779015","0","0.0",""
"403.3","","0","1.2","","59.668124","","0.0","","1634208686000","138.9","0","","","","10.779004","0","0.0",""
"405.7","","0","1.5","","59.668144","","0.0","","1634208687000","139.3","0","","","","10.778987","0","0.0",""
"408.3","","0","1.4","","59.668166","","0.0","","1634208688000","139.4","0","","","","10.778975","0","0.0",""
"410.5","","0","1.3","","59.668186","","0.0","","1634208689000","138.4","0","","","","10.778969","0","0.0",""
"412.8","","0","1.7","","59.668206","","0.0","","1634208690000","137.4","0","","","","10.778962","0","0.0",""
"414.8","","0","1.3","","59.668224","","0.0","","1634208691000","137.2","0","","","","10.778955","0","0.0",""
"416.7","","0","1.4","","59.668241","","0.0","","1634208692000","139.7","0","","","","10.778951","0","0.0",""
"418.3","","0","0.9","","59.668255","","0.0","","1634208693000","138.3","0","","","","10.778947","0","0.0",""
"420.3","","0","1.5","","59.668273","","0.0","","1634208694000","137.8","0","","","","10.778945","0","0.0",""
"422.6","","0","1.5","","59.668294","","0.0","","1634208695000","136.6","0","","","","10.778946","0","0.0",""
