 10.77777806,59.66552809,134.043
 10.77771395,59.66582222,131.606
 10.77771400,59.66582227,131.611
 10.77771400,59.66582230,131.600
 10.77771391,59.66582225,131.607
 10.77771385,59.66582222,131.618
 10.77771386,59.66582222,131.638
 10.77771387,59.66582223,131.638
 10.77771386,59.66582222,131.651
 10.77771384,59.66582221,131.645
 10.77771387,59.66582224,131.643
 10.77771377,59.66582220,131.615
 10.77771371,59.66582216,131.615
 10.77771358,59.66582210,131.603
 10.77771354,59.66582209,131.612
 10.77771350,59.66582211,131.583
 10.77771340,59.66582206,131.555
 10.77771330,59.66582198,131.552
 10.77771323,59.66582192,131.541
 10.77771320,59.66582191,131.545
 10.77771313,59.66582188,131.525
 10.77771301,59.66582183,131.510
 10.77771294,59.66582184,131.505
 10.77771283,59.66582180,131.511
 10.77771270,59.66582174,131.512
 10.77771257,59.66582171,131.514
 10.77771248,59.66582167,131.520
 10.77771231,59.66582159,131.501
 10.77771217,59.66582155,131.506
 10.77771209,59.66582152,131.500
 10.77771208,59.66582152,131.508
 10.77771210,59.66582153,131.524
 10.77771218,59.66582159,131.530
 10.77771222,59.66582163,131.539
 10.77771223,59.66582162,131.542
 10.77771217,59.66582154,131.542
 10.77771204,59.66582143,131.532
 10.77771191,59.66582137,131.521
 10.77771182,59.66582132,131.520
 10.77771175,59.66582128,131.508
 10.77771158,59.66582124,131.472
 10.77771149,59.66582119,131.461
 10.77771141,59.66582117,131.447
 10.77771129,59.66582113,131.434
 10.77771119,59.66582112,131.419
 10.77771113,59.66582109,131.416
 10.77771498,59.66582584,130.613
 10.77772216,59.66583083,130.519
 10.77773190,59.66583602,131.944
 10.77774927,59.66583989,131.337
 10.77777004,59.66584227,131.654
 10.77779042,59.66584651,132.166
 10.77781301,59.66585102,132.885
 10.77783843,59.66585450,132.308
 10.77786549,59.66586021,132.593
 10.77789423,59.66586647,132.636
 10.77792285,59.66587404,133.405
 10.77795093,59.66587895,132.421
 10.77798193,59.66588303,132.013
 10.77801406,59.66588685,131.755
 10.77804471,59.66588815,132.500
 10.77807501,59.66588861,132.073
 10.77810704,59.66588912,131.505
 10.77813880,59.66589076,131.596
 10.77816908,59.66589017,131.901
 10.77820210,59.66588826,131.527
 10.77823882,59.66588604,131.236
 10.77826162,59.66588539,131.163
 10.77827480,59.66588327,130.930
 10.77827940,59.66588138,129.251
 10.77828334,59.66587873,128.880
 10.77827417,59.66587326,126.922
 10.77826850,59.66586545,126.651
 10.77827369,59.66585544,126.219
 10.77828282,59.66584531,125.530
 10.77830039,59.66583725,126.372
 10.77832110,59.66583119,127.289
 10.77833905,59.66582456,128.535
 10.77836098,59.66581840,129.404
 10.77838161,59.66580834,127.477
 10.77841598,59.66579862,128.329
 10.77845364,59.66579091,128.496
 10.77849136,59.66578376,128.277
 10.77852776,59.66577770,128.272
 10.77856551,59.66577054,127.405
 10.77859970,59.66576325,127.469
 10.77863598,59.66575529,126.783
 10.77867943,59.66574789,127.183
 10.77872337,59.66574173,127.734
 10.77875644,59.66573611,126.906
 10.77879127,59.66572976,126.586
 10.77881842,59.66572266,127.000
 10.77884566,59.66571666,126.998
 10.77887224,59.66571143,127.329
 10.77890652,59.66570722,127.535
 10.77894131,59.66570274,127.359
 10.77898204,59.66569954,126.470
 10.77901280,59.66569655,127.328
 10.77904377,59.66569451,127.524
